ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	GLOBAL_PROFILE_CODE	GLOBAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	TRANSACTIONAL_PROFILE_RISK_LEVEL	GLOBAL_PROFILE_STATUS
16066	1	AT_CONSOLA_SYMANTEC_12_010	PERFIL: ZONA_SIN_DISPOSITIVOS_BANCO_TERCEROS	01_ADM_CAJ_012	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO	CONSOLA_SYMANTEC_12	CONSOLA_SYMANTEC_12	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_CAJ_012	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO	EBS	EBS	BAJO	ACTIVO
16023	1	AT_EBS_140	BP GL INGRESADOR C	01_ADM_CAJ_012	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO	EBS	EBS	MEDIO	ACTIVO
17878	1	AT_BPRCCU03	RO CAJERO - CENTRO DE ACOPIO	01_ADM_CAJ_013	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO - RR	PPRD	PPRD	ALTO	ACTIVO
16066	1	AT_CONSOLA_SYMANTEC_12_010	PERFIL: ZONA_SIN_DISPOSITIVOS_BANCO_TERCEROS	01_ADM_CAJ_013	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO - RR	CONSOLA_SYMANTEC_12	CONSOLA_SYMANTEC_12	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_CAJ_013	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO - RR	EBS	EBS	BAJO	ACTIVO
16023	1	AT_EBS_140	BP GL INGRESADOR C	01_ADM_CAJ_013	BP CONTROL FINANCIERO ADMINISTRATIVO - CAJERO CENTRO DE ACOPIO - RR	EBS	EBS	MEDIO	ACTIVO
18359	1	AT_BANCS_CAP-03 USER TYPE-02	BANCS_CAP-03 USER TYPE-02	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	BANCS	BANCS	MEDIO	ACTIVO
18556	1	AT_CONSULTACLIENTES_001	CONSULTACLIENTES_001	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	RHDS	RHDS	MEDIO	ACTIVO
16069	1	AT_EASYPAGOS_118	PERFIL: EASYPAGOS_CONSULTAADMINISTRATIVA_NR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EASYPAGOS	EASYPAGOS	BAJO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	BAJO	ACTIVO
16038	1	AT_EBS_015	BP AR CONSULTA MAESTRO	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	BAJO	ACTIVO
16046	1	AT_EBS_028	BP INV ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16072	1	AT_EBS_038	BP LOC ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16075	1	AT_EBS_048	BP PON ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16077	1	AT_EBS_087	BP GL ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16078	1	AT_EBS_089	BP FAH ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16080	1	AT_EBS_155	BP PA ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16081	1	AT_EBS_156	BP AP ADMINISTRADOR	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16083	1	AT_EBS_158	ABM INFORMES WEB	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	MEDIO	ACTIVO
16084	1	AT_EBS_159	ADMINISTRACION DE CATALOGO DE IPROCUREMENT	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16086	1	AT_EBS_161	ADMINISTRACION ETF CRM	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16089	1	AT_EBS_164	ADMINISTRADOR DE ACTIVOS FIJOS	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16092	1	AT_EBS_167	ADMINISTRADOR DE INTEGRACION DE ESCRITORIO	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16095	1	AT_EBS_170	ADMINISTRADOR DE RECEIVABLES	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16098	1	AT_EBS_173	ADMINISTRADOR DE XML PUBLISHER	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16100	1	AT_EBS_175	ALERT MANAGER	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16101	1	AT_EBS_176	ANALISIS E INFORMACION DE INTERNET EXPENSES	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	MEDIO	ACTIVO
16103	1	AT_EBS_178	COST MANAGEMENT - SLA	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16104	1	AT_EBS_179	DESARROLLADOR DE APLICACIONES	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16106	1	AT_EBS_181	DEVELOPER HTML CRM	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16107	1	AT_EBS_182	GERENTE DE AUDITORIA	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16109	1	AT_EBS_184	GERENTES DE IMPUESTO	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16112	1	AT_EBS_187	MESA DE AYUDA DE INTERNET EXPENSES	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16115	1	AT_EBS_190	ORACLE REPORT MANAGER	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16118	1	AT_EBS_193	SUPER USER DE CASH MANAGEMENT	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16120	1	AT_EBS_195	SUPER USER DE IPROCUREMENT	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16121	1	AT_EBS_196	SUPER USER DE PURCHASING	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16123	1	AT_EBS_198	SUPERVISOR DE ABM	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16124	1	AT_EBS_199	WEB APPLICATIONS DE ADMINISTRADOR DE WORKFLOW	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16126	1	AT_EBS_201	WEB DE ADMINISTRADOR DE WORKFLOW (NUEVO)	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	EBS	EBS	ALTO	ACTIVO
16127	1	AT_HP_SERVICE_MANAGER_031	MAIL AL USUARIO PARA QUE GESTIONE CON MANT. APLICACIONES EL ACCESO A LA HERRAMIENTA	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	HP_SERVICE_MANAGER	HP_SERVICE_MANAGER	BAJO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_CFA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - COORDINADOR FUNCIONAL ADMINISTRATIVO	SES	SES	BAJO	ACTIVO
18434	1	AT_BANCS_CAP-05 USER TYPE-50_ATM	BANCS_CAP-05 USER TYPE-50_ATM	01_ADM_CIS_001	BP - ADMINISTRATIVO CUADREA ATM ISALAS	BANCS	BANCS	ALTO	ACTIVO
18362	1	AT_BANCS_CAP-03 USER TYPE-17	BANCS_CAP-03 USER TYPE-17	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	BANCS	BANCS	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	EBS	EBS	BAJO	ACTIVO
16023	1	AT_EBS_140	BP GL INGRESADOR C	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	EBS	EBS	MEDIO	ACTIVO
18611	1	AT_GEMONEEFECTIVO_001	GEMONEEFECTIVO_001	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	RHDS	RHDS	MEDIO	ACTIVO
19521	1	AT_RED_EXC_923	ACCESO A RED Y CORREO	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16129	1	AT_RYR_001	PERFIL: COMUNICADOR RECLAMOS Y REQUERIMIENTOS	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	RYR	RYR	BAJO	ACTIVO
17632	1	AT_TAM_MANUAL_004	GRUPO: GEMONEEFECTIVO ROLES:	01_ADM_EGE_005	BP GESTION DEL EFECTIVO Y VALORADOS - ESPECIALISTA GESTION DEL EFECTIVO Y VALORADOS	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_GBS_001	BP ADMINISTRATIVA - ADMINISTRACION BIENES Y SERVICIOS - GERENTE ADMINISTRACION BIENES Y SERVICIOS	EBS	EBS	BAJO	ACTIVO
16132	1	AT_EBS_042	BP PO APROBADOR COMPRAS	01_ADM_GBS_001	BP ADMINISTRATIVA - ADMINISTRACION BIENES Y SERVICIOS - GERENTE ADMINISTRACION BIENES Y SERVICIOS	EBS	EBS	ALTO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_ADM_GBS_001	BP ADMINISTRATIVA - ADMINISTRACION BIENES Y SERVICIOS - GERENTE ADMINISTRACION BIENES Y SERVICIOS	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_GBS_001	BP ADMINISTRATIVA - ADMINISTRACION BIENES Y SERVICIOS - GERENTE ADMINISTRACION BIENES Y SERVICIOS	SES	SES	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	EBS	EBS	BAJO	ACTIVO
16132	1	AT_EBS_042	BP PO APROBADOR COMPRAS	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	EBS	EBS	ALTO	ACTIVO
16018	1	AT_EBS_047	BP PPTO CONSULTAS	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	EBS	EBS	BAJO	ACTIVO
16135	1	AT_EBS_063	BP PA APROBADOR	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	EBS	EBS	ALTO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_ADM_GSA_001	BP ADMINISTRATIVA - ADMINISTRATIVA - GERENTE SERVICIOS ADMINISTRATIVOS	SES	SES	BAJO	ACTIVO
18368	1	AT_BANCS_CAP-03 USER TYPE-37	BANCS_CAP-03 USER TYPE-37	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	BANCS	BANCS	ALTO	ACTIVO
17881	1	AT_BPADGE02	GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	PPRD	PPRD	ALTO	ACTIVO
18563	1	AT_CONSULTACLIENTES2_001	CONSULTACLIENTES2_001	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	RHDS	RHDS	MEDIO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	EBS	EBS	BAJO	ACTIVO
16138	1	AT_GAF_093	PERFIL: *BPSFIANS - SEGURIDAD FISICA ANALISTA SEGU	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	GAF	GAF	ALTO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16035	1	AT_SAS_050	PERFIL: ASIGNAR EN SAS GRUPO: USUARIOS RECURSOS HUMANOS	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	SAS	SAS	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	SES	SES	BAJO	ACTIVO
16140	1	AT_SES_005	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR SAS	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	SES	SES	BAJO	ACTIVO
16141	1	AT_SISTEMA_MONITOREO_FRAUDES_015	PERFIL: RELACION TRANSACCIONAL	01_ADM_GSI_001	BP SEGURIDAD INTEGRAL GESTION DEL EFECTIVO Y VALORADOS - GERENTE SEGURIDAD GESTION DEL EFECTIVO Y VALORADOS	SISTEMA_MONITOREO_FRAUDES	SISTEMA_MONITOREO_FRAUDES	MEDIO	ACTIVO
18359	1	AT_BANCS_CAP-03 USER TYPE-02	BANCS_CAP-03 USER TYPE-02	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	BANCS	BANCS	MEDIO	ACTIVO
16001	1	AT_CAPITAL_031	PERFIL: BP_CAPITAL_MOD_RPT_PERFIL_USUARIO QUE EJECUTA REPORTES	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	CAPITAL	CAPITAL	BAJO	ACTIVO
18556	1	AT_CONSULTACLIENTES_001	CONSULTACLIENTES_001	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	RHDS	RHDS	MEDIO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	EBS	EBS	BAJO	ACTIVO
16018	1	AT_EBS_047	BP PPTO CONSULTAS	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	EBS	EBS	BAJO	ACTIVO
16020	1	AT_EBS_057	BP INV CONSULTA DE STOCK	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	EBS	EBS	BAJO	ACTIVO
16021	1	AT_EBS_058	BP PA CONSULTA BASICA	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	EBS	EBS	BAJO	ACTIVO
19816	1	AT_RED_EXC_543	ACCESO A RED Y CORREO	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_ADM_JAB_006	BP ADMINISTRACIÓN BIENES Y SERVICIOS - ADMINISTRACION BIENES Y SERVICIOS - JEFE ADMINISTRACION DE BIENES	SES	SES	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	EBS	EBS	BAJO	ACTIVO
16046	1	AT_EBS_028	BP INV ADMINISTRADOR	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	EBS	EBS	ALTO	ACTIVO
16021	1	AT_EBS_058	BP PA CONSULTA BASICA	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	EBS	EBS	BAJO	ACTIVO
16049	1	AT_EBS_059	BP FA ADMINISTRADOR INVENTARIOS	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	EBS	EBS	ALTO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_ADM_JAP_001	BP CADENA DE ABASTECIMIENTO - APROVISIONAMIENTO - JEFE APROVISIONAMIENTO	SES	SES	BAJO	ACTIVO
17884	1	AT_BPADTS04	RO ADMINISTRATIVO - JEFE DE SERVICIOS GENERALES	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	PPRD	PPRD	ALTO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16143	1	AT_EASYPAGOS_182	PERFIL: ADMINISTRATIVAFULL_SEG_NR	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	BAJO	ACTIVO
16061	1	AT_EBS_030	BP INV GENERADOR DE PEDIDOS	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	MEDIO	ACTIVO
16015	1	AT_EBS_037	BP IP SOLICITANTE CENTRALIZADOR	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	MEDIO	ACTIVO
16017	1	AT_EBS_045	BP PO SOLICITANTE CENTRALIZADOR	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	MEDIO	ACTIVO
16018	1	AT_EBS_047	BP PPTO CONSULTAS	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	BAJO	ACTIVO
16063	1	AT_EBS_052	BP PON ESP. RUBRO-EQ. COLABORADOR	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	MEDIO	ACTIVO
16020	1	AT_EBS_057	BP INV CONSULTA DE STOCK	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	EBS	EBS	BAJO	ACTIVO
16144	1	AT_HP_SERVICE_MANAGER_013	GRUPO: MOF_N2_ADMIN_BP CONTROL Y GESTION	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	HP_SERVICE_MANAGER	HP_SERVICE_MANAGER	BAJO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
20059	1	AT_RED_EXC_108	ACCESO A RED Y CORREO	01_ADM_JSG_004	BP ADMINISTRACION BIENES Y SERVICIOS - SERVICIOS GENERALES -JEFE SERVICIOS GENERALES	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
