ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	APPLICATION_AUTOMATIC	RISK_LEVEL	COMMENTS	FIELD_NAME	STATUS
17495	1	AT_LOGIFLOW_042	ACCESO A LOGIFLOW 042	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17495	1	AT_LOGIFLOW_042	ACCESO A LOGIFLOW 042	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17495	1	AT_LOGIFLOW_042	ACCESO A LOGIFLOW 042	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17495	1	AT_LOGIFLOW_042	ACCESO A LOGIFLOW 042	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17495	1	AT_LOGIFLOW_042	ACCESO A LOGIFLOW 042	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17497	1	AT_LOGIFLOW_044	ACCESO A LOGIFLOW 044	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17497	1	AT_LOGIFLOW_044	ACCESO A LOGIFLOW 044	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17497	1	AT_LOGIFLOW_044	ACCESO A LOGIFLOW 044	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17497	1	AT_LOGIFLOW_044	ACCESO A LOGIFLOW 044	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17497	1	AT_LOGIFLOW_044	ACCESO A LOGIFLOW 044	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17498	1	AT_LOGIFLOW_045	ACCESO A LOGIFLOW 045	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17498	1	AT_LOGIFLOW_045	ACCESO A LOGIFLOW 045	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17498	1	AT_LOGIFLOW_045	ACCESO A LOGIFLOW 045	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17498	1	AT_LOGIFLOW_045	ACCESO A LOGIFLOW 045	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17498	1	AT_LOGIFLOW_045	ACCESO A LOGIFLOW 045	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17499	1	AT_LOGIFLOW_046	ACCESO A LOGIFLOW 046	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17499	1	AT_LOGIFLOW_046	ACCESO A LOGIFLOW 046	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17499	1	AT_LOGIFLOW_046	ACCESO A LOGIFLOW 046	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17499	1	AT_LOGIFLOW_046	ACCESO A LOGIFLOW 046	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17499	1	AT_LOGIFLOW_046	ACCESO A LOGIFLOW 046	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17500	1	AT_LOGIFLOW_047	ACCESO A LOGIFLOW 047	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17500	1	AT_LOGIFLOW_047	ACCESO A LOGIFLOW 047	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17500	1	AT_LOGIFLOW_047	ACCESO A LOGIFLOW 047	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17500	1	AT_LOGIFLOW_047	ACCESO A LOGIFLOW 047	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17500	1	AT_LOGIFLOW_047	ACCESO A LOGIFLOW 047	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17501	1	AT_LOGIFLOW_048	ACCESO A LOGIFLOW 048	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17501	1	AT_LOGIFLOW_048	ACCESO A LOGIFLOW 048	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17501	1	AT_LOGIFLOW_048	ACCESO A LOGIFLOW 048	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17501	1	AT_LOGIFLOW_048	ACCESO A LOGIFLOW 048	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17501	1	AT_LOGIFLOW_048	ACCESO A LOGIFLOW 048	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17502	1	AT_LOGIFLOW_049	ACCESO A LOGIFLOW 049	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17502	1	AT_LOGIFLOW_049	ACCESO A LOGIFLOW 049	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17502	1	AT_LOGIFLOW_049	ACCESO A LOGIFLOW 049	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17502	1	AT_LOGIFLOW_049	ACCESO A LOGIFLOW 049	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17502	1	AT_LOGIFLOW_049	ACCESO A LOGIFLOW 049	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17503	1	AT_LOGIFLOW_050	ACCESO A LOGIFLOW 050	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17503	1	AT_LOGIFLOW_050	ACCESO A LOGIFLOW 050	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17503	1	AT_LOGIFLOW_050	ACCESO A LOGIFLOW 050	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17503	1	AT_LOGIFLOW_050	ACCESO A LOGIFLOW 050	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17503	1	AT_LOGIFLOW_050	ACCESO A LOGIFLOW 050	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17505	1	AT_LOGIFLOW_052	ACCESO A LOGIFLOW 052	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17505	1	AT_LOGIFLOW_052	ACCESO A LOGIFLOW 052	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17505	1	AT_LOGIFLOW_052	ACCESO A LOGIFLOW 052	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17505	1	AT_LOGIFLOW_052	ACCESO A LOGIFLOW 052	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17505	1	AT_LOGIFLOW_052	ACCESO A LOGIFLOW 052	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17506	1	AT_LOGIFLOW_053	ACCESO A LOGIFLOW 053	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17506	1	AT_LOGIFLOW_053	ACCESO A LOGIFLOW 053	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17506	1	AT_LOGIFLOW_053	ACCESO A LOGIFLOW 053	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17506	1	AT_LOGIFLOW_053	ACCESO A LOGIFLOW 053	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17506	1	AT_LOGIFLOW_053	ACCESO A LOGIFLOW 053	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17508	1	AT_LOGIFLOW_055	ACCESO A LOGIFLOW 055	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17508	1	AT_LOGIFLOW_055	ACCESO A LOGIFLOW 055	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17508	1	AT_LOGIFLOW_055	ACCESO A LOGIFLOW 055	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17508	1	AT_LOGIFLOW_055	ACCESO A LOGIFLOW 055	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17508	1	AT_LOGIFLOW_055	ACCESO A LOGIFLOW 055	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17509	1	AT_LOGIFLOW_056	ACCESO A LOGIFLOW 056	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17509	1	AT_LOGIFLOW_056	ACCESO A LOGIFLOW 056	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17509	1	AT_LOGIFLOW_056	ACCESO A LOGIFLOW 056	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17509	1	AT_LOGIFLOW_056	ACCESO A LOGIFLOW 056	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17509	1	AT_LOGIFLOW_056	ACCESO A LOGIFLOW 056	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17511	1	AT_LOGIFLOW_058	ACCESO A LOGIFLOW 058	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17511	1	AT_LOGIFLOW_058	ACCESO A LOGIFLOW 058	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17511	1	AT_LOGIFLOW_058	ACCESO A LOGIFLOW 058	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17511	1	AT_LOGIFLOW_058	ACCESO A LOGIFLOW 058	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17511	1	AT_LOGIFLOW_058	ACCESO A LOGIFLOW 058	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17512	1	AT_LOGIFLOW_059	ACCESO A LOGIFLOW 059	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17512	1	AT_LOGIFLOW_059	ACCESO A LOGIFLOW 059	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17512	1	AT_LOGIFLOW_059	ACCESO A LOGIFLOW 059	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17512	1	AT_LOGIFLOW_059	ACCESO A LOGIFLOW 059	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17512	1	AT_LOGIFLOW_059	ACCESO A LOGIFLOW 059	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17514	1	AT_LOGIFLOW_061	ACCESO A LOGIFLOW 061	LOGIFLOW	LOGIFLOW	1	ALTO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17514	1	AT_LOGIFLOW_061	ACCESO A LOGIFLOW 061	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO ATRIBUTO	ACTIVO
17514	1	AT_LOGIFLOW_061	ACCESO A LOGIFLOW 061	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO HORARIO	ACTIVO
17514	1	AT_LOGIFLOW_061	ACCESO A LOGIFLOW 061	LOGIFLOW	LOGIFLOW	1	ALTO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17514	1	AT_LOGIFLOW_061	ACCESO A LOGIFLOW 061	LOGIFLOW	LOGIFLOW	1	ALTO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17515	1	AT_LOGIFLOW_062	ACCESO A LOGIFLOW 062	LOGIFLOW	LOGIFLOW	1	ALTO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17515	1	AT_LOGIFLOW_062	ACCESO A LOGIFLOW 062	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO ATRIBUTO	ACTIVO
17515	1	AT_LOGIFLOW_062	ACCESO A LOGIFLOW 062	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO HORARIO	ACTIVO
17515	1	AT_LOGIFLOW_062	ACCESO A LOGIFLOW 062	LOGIFLOW	LOGIFLOW	1	ALTO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17515	1	AT_LOGIFLOW_062	ACCESO A LOGIFLOW 062	LOGIFLOW	LOGIFLOW	1	ALTO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17517	1	AT_LOGIFLOW_064	ACCESO A LOGIFLOW 064	LOGIFLOW	LOGIFLOW	1	ALTO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17517	1	AT_LOGIFLOW_064	ACCESO A LOGIFLOW 064	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO ATRIBUTO	ACTIVO
17517	1	AT_LOGIFLOW_064	ACCESO A LOGIFLOW 064	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO HORARIO	ACTIVO
17517	1	AT_LOGIFLOW_064	ACCESO A LOGIFLOW 064	LOGIFLOW	LOGIFLOW	1	ALTO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17517	1	AT_LOGIFLOW_064	ACCESO A LOGIFLOW 064	LOGIFLOW	LOGIFLOW	1	ALTO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17518	1	AT_LOGIFLOW_065	ACCESO A LOGIFLOW 065	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17518	1	AT_LOGIFLOW_065	ACCESO A LOGIFLOW 065	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17518	1	AT_LOGIFLOW_065	ACCESO A LOGIFLOW 065	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17518	1	AT_LOGIFLOW_065	ACCESO A LOGIFLOW 065	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17518	1	AT_LOGIFLOW_065	ACCESO A LOGIFLOW 065	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17519	1	AT_LOGIFLOW_066	ACCESO A LOGIFLOW 066	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17519	1	AT_LOGIFLOW_066	ACCESO A LOGIFLOW 066	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17519	1	AT_LOGIFLOW_066	ACCESO A LOGIFLOW 066	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17519	1	AT_LOGIFLOW_066	ACCESO A LOGIFLOW 066	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17519	1	AT_LOGIFLOW_066	ACCESO A LOGIFLOW 066	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17520	1	AT_LOGIFLOW_067	ACCESO A LOGIFLOW 067	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17520	1	AT_LOGIFLOW_067	ACCESO A LOGIFLOW 067	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17520	1	AT_LOGIFLOW_067	ACCESO A LOGIFLOW 067	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17520	1	AT_LOGIFLOW_067	ACCESO A LOGIFLOW 067	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17520	1	AT_LOGIFLOW_067	ACCESO A LOGIFLOW 067	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17521	1	AT_LOGIFLOW_068	ACCESO A LOGIFLOW 068	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17521	1	AT_LOGIFLOW_068	ACCESO A LOGIFLOW 068	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17521	1	AT_LOGIFLOW_068	ACCESO A LOGIFLOW 068	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17521	1	AT_LOGIFLOW_068	ACCESO A LOGIFLOW 068	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17521	1	AT_LOGIFLOW_068	ACCESO A LOGIFLOW 068	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17522	1	AT_LOGIFLOW_069	ACCESO A LOGIFLOW 069	LOGIFLOW	LOGIFLOW	1	ALTO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17522	1	AT_LOGIFLOW_069	ACCESO A LOGIFLOW 069	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO ATRIBUTO	ACTIVO
17522	1	AT_LOGIFLOW_069	ACCESO A LOGIFLOW 069	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO HORARIO	ACTIVO
17522	1	AT_LOGIFLOW_069	ACCESO A LOGIFLOW 069	LOGIFLOW	LOGIFLOW	1	ALTO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17522	1	AT_LOGIFLOW_069	ACCESO A LOGIFLOW 069	LOGIFLOW	LOGIFLOW	1	ALTO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17523	1	AT_LOGIFLOW_070	ACCESO A LOGIFLOW 070	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17523	1	AT_LOGIFLOW_070	ACCESO A LOGIFLOW 070	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17523	1	AT_LOGIFLOW_070	ACCESO A LOGIFLOW 070	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17523	1	AT_LOGIFLOW_070	ACCESO A LOGIFLOW 070	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17523	1	AT_LOGIFLOW_070	ACCESO A LOGIFLOW 070	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17525	1	AT_LOGIFLOW_072	ACCESO A LOGIFLOW 072	LOGIFLOW	LOGIFLOW	1	ALTO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17525	1	AT_LOGIFLOW_072	ACCESO A LOGIFLOW 072	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO ATRIBUTO	ACTIVO
17525	1	AT_LOGIFLOW_072	ACCESO A LOGIFLOW 072	LOGIFLOW	LOGIFLOW	1	ALTO		CÓDIGO HORARIO	ACTIVO
17525	1	AT_LOGIFLOW_072	ACCESO A LOGIFLOW 072	LOGIFLOW	LOGIFLOW	1	ALTO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17525	1	AT_LOGIFLOW_072	ACCESO A LOGIFLOW 072	LOGIFLOW	LOGIFLOW	1	ALTO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17526	1	AT_LOGIFLOW_073	ACCESO A LOGIFLOW 073	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17526	1	AT_LOGIFLOW_073	ACCESO A LOGIFLOW 073	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17526	1	AT_LOGIFLOW_073	ACCESO A LOGIFLOW 073	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17526	1	AT_LOGIFLOW_073	ACCESO A LOGIFLOW 073	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17526	1	AT_LOGIFLOW_073	ACCESO A LOGIFLOW 073	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17528	1	AT_LOGIFLOW_075	ACCESO A LOGIFLOW 075	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17528	1	AT_LOGIFLOW_075	ACCESO A LOGIFLOW 075	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17528	1	AT_LOGIFLOW_075	ACCESO A LOGIFLOW 075	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17528	1	AT_LOGIFLOW_075	ACCESO A LOGIFLOW 075	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17528	1	AT_LOGIFLOW_075	ACCESO A LOGIFLOW 075	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17529	1	AT_LOGIFLOW_076	ACCESO A LOGIFLOW 076	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17529	1	AT_LOGIFLOW_076	ACCESO A LOGIFLOW 076	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17529	1	AT_LOGIFLOW_076	ACCESO A LOGIFLOW 076	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17529	1	AT_LOGIFLOW_076	ACCESO A LOGIFLOW 076	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17529	1	AT_LOGIFLOW_076	ACCESO A LOGIFLOW 076	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17531	1	AT_LOGIFLOW_078	ACCESO A LOGIFLOW 078	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17531	1	AT_LOGIFLOW_078	ACCESO A LOGIFLOW 078	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17531	1	AT_LOGIFLOW_078	ACCESO A LOGIFLOW 078	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17531	1	AT_LOGIFLOW_078	ACCESO A LOGIFLOW 078	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17531	1	AT_LOGIFLOW_078	ACCESO A LOGIFLOW 078	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17532	1	AT_LOGIFLOW_079	ACCESO A LOGIFLOW 079	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17532	1	AT_LOGIFLOW_079	ACCESO A LOGIFLOW 079	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17532	1	AT_LOGIFLOW_079	ACCESO A LOGIFLOW 079	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17532	1	AT_LOGIFLOW_079	ACCESO A LOGIFLOW 079	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17532	1	AT_LOGIFLOW_079	ACCESO A LOGIFLOW 079	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO HORARIO	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	LOGIFLOW	LOGIFLOW	1	BAJO		ENVÍA MAIL DE CREACIÓN DE USUARIO	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	LOGIFLOW	LOGIFLOW	1	BAJO		VALIDAR ATRIBUTOS PERFIL	ACTIVO
17537	1	AT_LOGIFLOW_084	ACCESO A LOGIFLOW 084	LOGIFLOW	LOGIFLOW	1	BAJO		CAMBIO DE PASSWORD AL LOGUEARSE	ACTIVO
17537	1	AT_LOGIFLOW_084	ACCESO A LOGIFLOW 084	LOGIFLOW	LOGIFLOW	1	BAJO		CÓDIGO ATRIBUTO	ACTIVO
